store_nbr,family,sales_lag_7,sales_rolling_mean_7
3,HOME APPLIANCES,0.0,0.0
3,HOME CARE,370.0,450.14285714285717
3,LADIESWEAR,27.0,40.142857142857146
3,LAWN AND GARDEN,37.0,50.0
3,LINGERIE,25.0,22.285714285714285
3,"LIQUOR,WINE,BEER",150.0,239.0
3,MAGAZINES,29.0,27.428571428571427
3,MEATS,601.404,723.9124328571428
3,PERSONAL CARE,461.0,522.5714285714286
3,PET SUPPLIES,17.0,19.285714285714285
3,PLAYERS AND ELECTRONICS,24.0,26.0
3,HOME AND KITCHEN II,55.0,49.142857142857146
3,POULTRY,947.352,1066.5791428571429
3,PRODUCE,6115.11,7343.239757142856
3,SCHOOL AND OFFICE SUPPLIES,0.0,0.7142857142857143
3,SEAFOOD,68.081,78.03271314285715
4,AUTOMOTIVE,4.0,4.0
4,BABY CARE,0.0,0.0
4,BEAUTY,10.0,5.857142857142857
4,BEVERAGES,1901.0,2172.0
4,BOOKS,0.0,0.0
4,BREAD/BAKERY,300.032,328.2202857142857
4,CELEBRATION,6.0,8.428571428571429
4,CLEANING,760.0,671.0
3,PREPARED FOODS,193.132,225.73771428571428
4,DELI,155.136,176.25771428571426
3,HOME AND KITCHEN I,33.0,70.57142857142857
3,GROCERY II,50.0,72.28571428571429
2,"LIQUOR,WINE,BEER",56.0,105.42857142857143
2,MAGAZINES,9.0,11.714285714285714
2,MEATS,390.749,531.2091428571429
2,PERSONAL CARE,217.0,234.57142857142858
2,PET SUPPLIES,11.0,10.857142857142858
2,PLAYERS AND ELECTRONICS,8.0,7.714285714285714
2,POULTRY,392.329,424.9804314285715
2,PREPARED FOODS,109.178,109.76399928571428
2,PRODUCE,1737.367,2143.6368714285713
2,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
2,SEAFOOD,28.051,31.855428714285715
3,HARDWARE,4.0,2.857142857142857
3,AUTOMOTIVE,13.0,9.0
3,BEAUTY,13.0,17.142857142857142
3,BEVERAGES,6704.0,7317.428571428572
3,BOOKS,0.0,0.0
3,BREAD/BAKERY,1086.024,1124.6318571428571
3,CELEBRATION,14.0,36.714285714285715
3,CLEANING,1959.0,1705.5714285714287
3,DAIRY,1747.0,1936.4285714285713
3,DELI,317.637,350.25371428571424
3,EGGS,400.0,458.7142857142857
3,FROZEN FOODS,291.103,323.93014285714287
3,GROCERY I,6699.0,7108.428571428572
3,BABY CARE,0.0,0.0
7,LINGERIE,10.0,8.857142857142858
7,"LIQUOR,WINE,BEER",74.0,168.14285714285714
7,MAGAZINES,23.0,20.857142857142858
11,SEAFOOD,30.0,11.857142857142858
12,AUTOMOTIVE,6.0,7.285714285714286
12,BABY CARE,0.0,0.0
12,BEAUTY,2.0,1.8571428571428572
12,BEVERAGES,1694.0,1529.4285714285713
12,BOOKS,0.0,0.0
12,BREAD/BAKERY,173.0,181.71428571428572
12,CELEBRATION,6.0,16.857142857142858
12,CLEANING,625.0,694.4285714285714
12,DAIRY,407.0,369.57142857142856
12,DELI,188.0,201.57142857142858
12,EGGS,37.0,62.42857142857143
12,FROZEN FOODS,51.0,41.367571428571424
12,GROCERY I,2542.0,2524.5714285714284
12,GROCERY II,5.0,5.857142857142857
12,HARDWARE,1.0,0.2857142857142857
12,HOME AND KITCHEN I,14.0,13.428571428571429
12,HOME AND KITCHEN II,19.0,19.0
12,HOME APPLIANCES,0.0,0.0
12,HOME CARE,166.0,147.28571428571428
12,LADIESWEAR,4.0,7.142857142857143
12,LAWN AND GARDEN,0.0,0.0
12,LINGERIE,6.0,5.285714285714286
11,SCHOOL AND OFFICE SUPPLIES,26.0,28.428571428571427
11,PRODUCE,2253.195,1437.6124285714286
11,PREPARED FOODS,107.648,108.60142857142857
11,POULTRY,550.52,413.4197128571428
11,BOOKS,0.0,0.0
11,BREAD/BAKERY,603.0,617.7142857142857
11,CELEBRATION,14.0,18.285714285714285
11,CLEANING,1833.0,1660.4285714285713
11,DAIRY,647.0,593.5714285714286
11,DELI,521.632,475.95771428571425
11,EGGS,307.0,252.85714285714286
11,FROZEN FOODS,63.0,92.89314142857143
11,GROCERY I,7207.109,6748.707571428572
11,GROCERY II,19.0,24.142857142857142
11,HARDWARE,0.0,0.42857142857142855
12,"LIQUOR,WINE,BEER",25.0,39.857142857142854
11,HOME AND KITCHEN I,25.0,30.857142857142858
11,HOME APPLIANCES,0.0,0.0
11,HOME CARE,456.0,457.2857142857143
11,LADIESWEAR,3.0,4.714285714285714
11,LAWN AND GARDEN,1.0,2.142857142857143
11,LINGERIE,25.0,10.857142857142858
11,"LIQUOR,WINE,BEER",15.0,43.142857142857146
11,MAGAZINES,1.0,1.5714285714285714
11,MEATS,696.52,622.3237142857142
11,PERSONAL CARE,393.0,374.42857142857144
11,PET SUPPLIES,2.0,2.142857142857143
11,PLAYERS AND ELECTRONICS,9.0,14.428571428571429
11,HOME AND KITCHEN II,12.0,14.0
12,MAGAZINES,2.0,1.5714285714285714
12,MEATS,151.25,138.7622862857143
12,PERSONAL CARE,178.0,161.71428571428572
13,LINGERIE,3.0,1.7142857142857142
13,"LIQUOR,WINE,BEER",19.0,48.285714285714285
13,MAGAZINES,2.0,1.1428571428571428
13,MEATS,206.77701,143.47342928571427
13,PERSONAL CARE,162.0,181.85714285714286
13,PET SUPPLIES,1.0,0.7142857142857143
13,PLAYERS AND ELECTRONICS,9.0,5.142857142857143
13,POULTRY,129.496,101.36642857142859
13,PREPARED FOODS,22.0,19.428571428571427
13,PRODUCE,191.268,184.22342857142857
13,SCHOOL AND OFFICE SUPPLIES,5.0,9.428571428571429
13,LAWN AND GARDEN,0.0,0.0
13,SEAFOOD,1.0,0.8571428571428571
14,BABY CARE,0.0,0.0
14,BEAUTY,4.0,1.7142857142857142
14,BEVERAGES,1241.0,1486.5714285714287
14,BOOKS,0.0,0.0
14,BREAD/BAKERY,162.0,150.42857142857142
14,CELEBRATION,8.0,15.0
14,CLEANING,1081.0,882.5714285714286
14,DAIRY,340.0,352.57142857142856
14,DELI,231.0,248.14285714285714
14,EGGS,39.0,34.142857142857146
14,FROZEN FOODS,53.0,43.285714285714285
14,AUTOMOTIVE,1.0,3.142857142857143
11,BEVERAGES,4858.0,4614.142857142857
13,LADIESWEAR,3.0,1.5714285714285714
13,HOME APPLIANCES,0.0,0.0
12,PET SUPPLIES,0.0,1.1428571428571428
12,PLAYERS AND ELECTRONICS,3.0,8.0
12,POULTRY,163.418,151.0678557142857
12,PREPARED FOODS,31.0,28.571428571428573
12,PRODUCE,500.029,352.69542857142864
12,SCHOOL AND OFFICE SUPPLIES,4.0,9.571428571428571
12,SEAFOOD,9.0,3.2857142857142856
13,AUTOMOTIVE,6.0,4.714285714285714
13,BABY CARE,0.0,0.0
13,BEAUTY,5.0,3.2857142857142856
13,BEVERAGES,1599.0,1498.0
13,HOME CARE,142.0,132.85714285714286
13,BOOKS,0.0,0.0
13,CELEBRATION,3.0,7.714285714285714
13,CLEANING,657.0,629.1428571428571
13,DAIRY,244.0,245.0
13,DELI,145.0,152.57142857142858
13,EGGS,23.0,36.0
13,FROZEN FOODS,22.0,30.857142857142858
13,GROCERY I,2533.0,2477.0
13,GROCERY II,15.0,14.285714285714286
13,HARDWARE,0.0,0.14285714285714285
13,HOME AND KITCHEN I,25.0,15.857142857142858
13,HOME AND KITCHEN II,6.0,9.285714285714286
13,BREAD/BAKERY,122.0,105.71428571428571
11,BEAUTY,4.0,3.5714285714285716
11,BABY CARE,0.0,0.14285714285714285
11,AUTOMOTIVE,12.0,7.571428571428571
8,LADIESWEAR,18.0,26.0
8,LAWN AND GARDEN,33.0,36.857142857142854
8,LINGERIE,12.0,19.571428571428573
8,"LIQUOR,WINE,BEER",104.0,147.57142857142858
8,MAGAZINES,27.0,20.285714285714285
8,MEATS,354.19,411.60714285714283
8,PERSONAL CARE,235.0,332.85714285714283
8,PET SUPPLIES,15.0,19.142857142857142
8,PLAYERS AND ELECTRONICS,14.0,19.571428571428573
8,POULTRY,444.143,563.8611400000001
8,PREPARED FOODS,111.084,142.68971428571427
8,HOME CARE,302.0,299.42857142857144
8,PRODUCE,3586.457,4312.157428571429
8,SEAFOOD,28.035,33.66757142857143
9,AUTOMOTIVE,10.0,12.428571428571429
9,BABY CARE,0.0,0.42857142857142855
9,BEAUTY,15.0,11.0
9,BEVERAGES,3212.0,3067.8571428571427
9,BOOKS,0.0,0.0
9,BREAD/BAKERY,461.0,424.14285714285717
9,CELEBRATION,18.0,15.0
9,CLEANING,1323.0,1378.2857142857142
9,DAIRY,725.0,716.1428571428571
9,DELI,469.23,493.34528571428575
8,SCHOOL AND OFFICE SUPPLIES,2.0,0.8571428571428571
9,EGGS,211.0,166.28571428571428
8,HOME APPLIANCES,0.0,0.0
8,HOME AND KITCHEN I,34.0,43.142857142857146
7,MEATS,487.427,435.72014285714283
7,PERSONAL CARE,236.0,214.42857142857142
7,PET SUPPLIES,5.0,6.285714285714286
7,PLAYERS AND ELECTRONICS,7.0,13.714285714285714
7,POULTRY,676.474,597.1011457142857
7,PREPARED FOODS,86.256,116.60557142857144
7,PRODUCE,4352.082,4592.318428571429
7,SCHOOL AND OFFICE SUPPLIES,0.0,0.14285714285714285
7,SEAFOOD,54.424,42.94171457142857
8,AUTOMOTIVE,5.0,3.5714285714285716
8,BABY CARE,1.0,1.0
8,HOME AND KITCHEN II,36.0,49.57142857142857
8,BEAUTY,4.0,10.714285714285714
8,BOOKS,0.0,0.0
8,BREAD/BAKERY,759.902,756.175
8,CELEBRATION,15.0,19.285714285714285
8,CLEANING,931.0,1018.8571428571429
8,DAIRY,1081.0,1288.857142857143
8,DELI,243.556,257.67314428571433
8,EGGS,242.0,298.7142857142857
8,FROZEN FOODS,126.0,148.15785714285715
8,GROCERY I,3819.0,4387.428571428572
8,GROCERY II,48.0,42.857142857142854
8,HARDWARE,2.0,3.2857142857142856
8,BEVERAGES,3456.0,4117.857142857143
14,GROCERY II,0.0,3.4285714285714284
9,FROZEN FOODS,84.179,100.95114285714284
9,GROCERY II,10.0,10.428571428571429
10,DELI,294.0,259.57142857142856
10,EGGS,69.0,53.57142857142857
10,FROZEN FOODS,29.0,32.142857142857146
10,GROCERY I,3043.0,2609.4285714285716
10,GROCERY II,4.0,4.571428571428571
10,HARDWARE,0.0,0.14285714285714285
10,HOME AND KITCHEN I,4.0,9.571428571428571
10,HOME AND KITCHEN II,5.0,8.428571428571429
10,HOME APPLIANCES,0.0,0.14285714285714285
10,HOME CARE,176.0,146.85714285714286
10,LADIESWEAR,3.0,3.7142857142857144
10,DAIRY,305.0,286.7142857142857
10,LAWN AND GARDEN,0.0,0.0
10,"LIQUOR,WINE,BEER",8.0,16.857142857142858
10,MAGAZINES,0.0,0.2857142857142857
10,MEATS,187.48601,183.0271442857143
10,PERSONAL CARE,161.0,156.85714285714286
10,PET SUPPLIES,1.0,0.7142857142857143
10,PLAYERS AND ELECTRONICS,3.0,3.0
10,POULTRY,151.565,149.04599871428573
10,PREPARED FOODS,27.0,26.714285714285715
10,PRODUCE,416.024,245.8297142857143
10,SCHOOL AND OFFICE SUPPLIES,4.0,3.0
10,SEAFOOD,1.0,0.7142857142857143
10,LINGERIE,1.0,1.7142857142857142
9,GROCERY I,5939.219,5967.393857142857
10,CLEANING,744.0,657.1428571428571
10,BREAD/BAKERY,148.0,96.42857142857143
9,HARDWARE,1.0,1.4285714285714286
9,HOME AND KITCHEN I,45.0,52.285714285714285
9,HOME AND KITCHEN II,26.0,40.42857142857143
9,HOME APPLIANCES,0.0,0.0
9,HOME CARE,406.0,373.14285714285717
9,LADIESWEAR,8.0,6.714285714285714
9,LAWN AND GARDEN,1.0,4.428571428571429
9,LINGERIE,8.0,10.285714285714286
9,"LIQUOR,WINE,BEER",40.0,66.85714285714286
9,MAGAZINES,3.0,4.714285714285714
9,MEATS,274.229,330.76371714285716
10,CELEBRATION,6.0,4.714285714285714
9,PERSONAL CARE,454.0,416.0
9,PLAYERS AND ELECTRONICS,3.0,6.571428571428571
9,POULTRY,358.132,369.6547114285714
9,PREPARED FOODS,112.954,115.66314142857142
9,PRODUCE,2299.715,1508.7108571428573
9,SCHOOL AND OFFICE SUPPLIES,170.0,151.57142857142858
9,SEAFOOD,15.6779995,17.902857214285714
10,AUTOMOTIVE,0.0,1.1428571428571428
10,BABY CARE,0.0,0.0
10,BEAUTY,1.0,2.4285714285714284
10,BEVERAGES,1591.0,1414.4285714285713
10,BOOKS,0.0,0.0
9,PET SUPPLIES,4.0,6.0
27,PREPARED FOODS,46.916,75.175856
27,PRODUCE,1958.907,2764.7724285714285
27,SCHOOL AND OFFICE SUPPLIES,3.0,2.0
45,MEATS,799.75903,1170.3823042857143
45,PERSONAL CARE,571.0,702.7142857142857
45,PET SUPPLIES,21.0,29.0
45,PLAYERS AND ELECTRONICS,25.0,29.714285714285715
45,POULTRY,1169.626,1281.5574285714285
45,PREPARED FOODS,194.481,253.29614285714288
45,PRODUCE,4887.771,6399.342
45,SCHOOL AND OFFICE SUPPLIES,542.0,536.4285714285714
45,SEAFOOD,64.865,85.219572
46,AUTOMOTIVE,8.0,12.142857142857142
46,BABY CARE,0.0,0.0
46,BEAUTY,17.0,26.857142857142858
46,BEVERAGES,4005.0,5300.142857142857
46,BOOKS,0.0,0.0
46,BREAD/BAKERY,778.0,873.5714285714286
46,CELEBRATION,14.0,15.714285714285714
46,CLEANING,1612.0,1931.2857142857142
46,DAIRY,1124.0,1378.0
46,DELI,596.264,760.6515714285714
46,EGGS,124.0,143.85714285714286
46,FROZEN FOODS,165.0,249.7534285714286
46,GROCERY I,6828.0,8207.714285714286
46,GROCERY II,47.0,43.42857142857143
45,MAGAZINES,17.0,24.285714285714285
45,"LIQUOR,WINE,BEER",130.0,259.14285714285717
45,LINGERIE,10.0,4.285714285714286
45,LAWN AND GARDEN,15.0,32.57142857142857
44,PREPARED FOODS,254.187,280.39128571428574
44,PRODUCE,6944.087,8986.19657142857
44,SCHOOL AND OFFICE SUPPLIES,294.0,369.57142857142856
44,SEAFOOD,91.683,88.66542914285715
45,AUTOMOTIVE,12.0,17.428571428571427
45,BABY CARE,0.0,0.0
45,BEAUTY,12.0,13.857142857142858
45,BEVERAGES,6662.0,8020.285714285715
45,BOOKS,0.0,0.0
45,BREAD/BAKERY,1072.639,1189.4060000000002
45,CELEBRATION,14.0,26.714285714285715
46,HARDWARE,3.0,4.714285714285714
45,CLEANING,2003.0,2235.714285714286
45,DELI,558.416,680.2908571428571
45,EGGS,299.0,371.2857142857143
45,FROZEN FOODS,207.886,334.4282857142857
45,GROCERY I,8693.0,9925.0
45,GROCERY II,74.0,97.71428571428571
45,HARDWARE,3.0,2.4285714285714284
45,HOME AND KITCHEN I,58.0,83.85714285714286
45,HOME AND KITCHEN II,109.0,87.85714285714286
45,HOME APPLIANCES,0.0,0.7142857142857143
45,HOME CARE,461.0,579.4285714285714
45,LADIESWEAR,13.0,16.285714285714285
45,DAIRY,1786.0,2090.4285714285716
46,HOME AND KITCHEN I,47.0,64.42857142857143
46,HOME AND KITCHEN II,28.0,28.285714285714285
46,HOME APPLIANCES,1.0,0.8571428571428571
47,GROCERY II,55.0,46.285714285714285
47,HARDWARE,0.0,1.5714285714285714
47,HOME AND KITCHEN I,64.0,86.28571428571429
47,HOME AND KITCHEN II,58.0,62.714285714285715
47,HOME APPLIANCES,5.0,1.5714285714285714
47,HOME CARE,455.0,526.1428571428571
47,LADIESWEAR,20.0,20.714285714285715
47,LAWN AND GARDEN,17.0,34.0
47,LINGERIE,2.0,6.285714285714286
47,"LIQUOR,WINE,BEER",149.0,243.14285714285714
47,MAGAZINES,14.0,18.428571428571427
47,GROCERY I,7973.0,9027.57142857143
47,MEATS,777.726,896.9135714285715
47,PET SUPPLIES,20.0,23.857142857142858
47,PLAYERS AND ELECTRONICS,23.0,29.714285714285715
47,POULTRY,914.094,1038.595142857143
47,PREPARED FOODS,187.399,220.26986000000002
47,PRODUCE,4307.821,5439.107285714285
47,SCHOOL AND OFFICE SUPPLIES,428.0,412.14285714285717
47,SEAFOOD,65.205,69.97057142857143
48,AUTOMOTIVE,17.0,14.285714285714286
48,BABY CARE,0.0,0.0
48,BEAUTY,27.0,26.428571428571427
48,BEVERAGES,3604.0,4223.142857142857
47,PERSONAL CARE,570.0,662.7142857142857
44,POULTRY,790.96,1125.6651428571429
47,FROZEN FOODS,214.121,240.76757142857144
47,DELI,500.121,603.2704285714286
46,HOME CARE,489.0,553.2857142857143
46,LADIESWEAR,27.0,28.285714285714285
46,LAWN AND GARDEN,14.0,28.285714285714285
46,LINGERIE,3.0,9.428571428571429
46,"LIQUOR,WINE,BEER",86.0,140.14285714285714
46,MAGAZINES,10.0,14.714285714285714
46,MEATS,828.047,1027.4044285714285
46,PERSONAL CARE,609.0,703.2857142857143
46,PET SUPPLIES,24.0,24.285714285714285
46,PLAYERS AND ELECTRONICS,36.0,42.57142857142857
46,POULTRY,553.895,751.5338571428572
47,EGGS,283.0,334.14285714285717
46,PREPARED FOODS,110.316,138.30985857142858
46,SCHOOL AND OFFICE SUPPLIES,205.0,311.85714285714283
46,SEAFOOD,34.652,44.74971471428572
47,AUTOMOTIVE,17.0,18.285714285714285
47,BABY CARE,0.0,0.0
47,BEAUTY,19.0,26.0
47,BEVERAGES,6583.0,7602.142857142857
47,BOOKS,0.0,0.0
47,BREAD/BAKERY,1089.915,1144.2512857142858
47,CELEBRATION,15.0,19.428571428571427
47,CLEANING,1922.0,1991.0
47,DAIRY,1622.0,1894.142857142857
46,PRODUCE,2116.52,2774.001285714286
48,BOOKS,0.0,0.0
44,PLAYERS AND ELECTRONICS,21.0,36.285714285714285
44,PERSONAL CARE,457.0,534.1428571428571
42,GROCERY I,2533.0,2629.285714285714
42,GROCERY II,25.0,29.714285714285715
42,HARDWARE,1.0,1.2857142857142858
42,HOME AND KITCHEN I,31.0,35.714285714285715
42,HOME AND KITCHEN II,13.0,16.857142857142858
42,HOME APPLIANCES,0.0,0.0
42,HOME CARE,153.0,169.42857142857142
42,LADIESWEAR,12.0,12.714285714285714
42,LAWN AND GARDEN,33.0,36.857142857142854
42,LINGERIE,2.0,3.857142857142857
42,"LIQUOR,WINE,BEER",27.0,70.14285714285714
42,MAGAZINES,7.0,11.0
42,MEATS,205.342,223.47800142857145
42,PERSONAL CARE,218.0,200.71428571428572
42,PET SUPPLIES,11.0,8.857142857142858
42,PLAYERS AND ELECTRONICS,5.0,8.428571428571429
42,POULTRY,174.322,206.19685714285714
42,PREPARED FOODS,55.673,45.22757142857143
42,PRODUCE,1925.682,2244.4855714285713
42,SCHOOL AND OFFICE SUPPLIES,0.0,0.42857142857142855
42,SEAFOOD,8.03,11.617857142857142
43,AUTOMOTIVE,8.0,9.571428571428571
43,BABY CARE,0.0,0.0
42,FROZEN FOODS,118.084,107.01200000000001
42,EGGS,101.0,120.42857142857143
42,DELI,126.663,140.64485714285715
42,DAIRY,698.0,723.7142857142857
41,HOME APPLIANCES,0.0,0.0
41,HOME CARE,197.0,225.85714285714286
41,LADIESWEAR,15.0,19.428571428571427
41,LAWN AND GARDEN,7.0,16.285714285714285
41,LINGERIE,4.0,9.285714285714286
41,"LIQUOR,WINE,BEER",45.0,80.42857142857143
41,MAGAZINES,15.0,12.428571428571429
41,MEATS,115.268,246.45414285714284
41,PERSONAL CARE,251.0,297.85714285714283
41,PET SUPPLIES,8.0,14.571428571428571
41,PLAYERS AND ELECTRONICS,8.0,10.714285714285714
43,BEAUTY,4.0,5.428571428571429
41,POULTRY,173.198,200.106
41,PRODUCE,1788.769,2057.879857142857
41,SCHOOL AND OFFICE SUPPLIES,0.0,0.7142857142857143
41,SEAFOOD,3.0,6.714285714285715
42,AUTOMOTIVE,2.0,3.2857142857142856
42,BABY CARE,0.0,0.0
42,BEAUTY,6.0,6.142857142857143
42,BEVERAGES,1891.0,1949.142857142857
42,BOOKS,0.0,0.0
42,BREAD/BAKERY,400.855,403.58342857142856
42,CELEBRATION,4.0,7.142857142857143
42,CLEANING,681.0,602.7142857142857
41,PREPARED FOODS,41.786,68.62914342857142
43,BEVERAGES,4658.0,5058.0
43,BOOKS,0.0,0.0
43,BREAD/BAKERY,681.0,579.7142857142857
44,BABY CARE,0.0,0.0
44,BEAUTY,14.0,15.571428571428571
44,BEVERAGES,6967.0,8456.42857142857
44,BOOKS,0.0,0.0
44,BREAD/BAKERY,1391.784,1522.3518571428574
44,CELEBRATION,14.0,22.285714285714285
44,CLEANING,1895.0,2008.857142857143
44,DAIRY,1756.0,2300.5714285714284
44,DELI,405.926,487.5265685714285
44,EGGS,446.0,578.5714285714286
44,FROZEN FOODS,298.216,372.0574285714285
44,AUTOMOTIVE,15.0,16.0
44,GROCERY I,8201.0,8694.142857142857
44,HARDWARE,0.0,4.857142857142857
44,HOME AND KITCHEN I,86.0,121.0
44,HOME AND KITCHEN II,78.0,120.0
44,HOME APPLIANCES,0.0,0.0
44,HOME CARE,475.0,576.0
44,LADIESWEAR,27.0,24.571428571428573
44,LAWN AND GARDEN,16.0,28.0
44,LINGERIE,51.0,63.857142857142854
44,"LIQUOR,WINE,BEER",225.0,332.0
44,MAGAZINES,16.0,27.714285714285715
44,MEATS,696.067,868.8075714285715
44,GROCERY II,79.0,77.0
44,PET SUPPLIES,32.0,41.142857142857146
43,SEAFOOD,0.0,0.7142857142857143
43,PRODUCE,2629.656,1527.848142857143
43,CELEBRATION,14.0,19.142857142857142
43,CLEANING,1258.0,1205.7142857142858
43,DAIRY,794.0,756.5714285714286
43,DELI,327.136,306.14685714285713
43,EGGS,266.0,259.7142857142857
43,FROZEN FOODS,49.0,83.52771428571428
43,GROCERY I,4848.547,4773.846
43,GROCERY II,8.0,16.714285714285715
43,HARDWARE,0.0,0.14285714285714285
43,HOME AND KITCHEN I,25.0,17.857142857142858
43,HOME AND KITCHEN II,30.0,26.142857142857142
43,SCHOOL AND OFFICE SUPPLIES,2.0,3.2857142857142856
43,HOME APPLIANCES,0.0,0.14285714285714285
43,LADIESWEAR,0.0,0.0
43,LAWN AND GARDEN,8.0,10.285714285714286
43,LINGERIE,3.0,2.7142857142857144
43,"LIQUOR,WINE,BEER",26.0,85.0
43,MAGAZINES,0.0,5.857142857142857
43,MEATS,217.787,217.9141442857143
43,PERSONAL CARE,278.0,274.2857142857143
43,PET SUPPLIES,0.0,3.5714285714285716
43,PLAYERS AND ELECTRONICS,2.0,0.8571428571428571
43,POULTRY,276.962,257.05442857142884
43,PREPARED FOODS,149.609,133.41528571428572
43,HOME CARE,270.0,252.85714285714286
48,BREAD/BAKERY,666.0,818.7142857142857
48,CELEBRATION,13.0,20.142857142857142
48,CLEANING,1664.0,1753.0
52,HOME AND KITCHEN II,113.0,54.42857142857143
52,HOME APPLIANCES,0.0,0.0
52,HOME CARE,275.0,336.2857142857143
52,LADIESWEAR,3.0,9.142857142857142
52,LAWN AND GARDEN,51.0,55.714285714285715
52,LINGERIE,6.0,13.857142857142858
52,"LIQUOR,WINE,BEER",188.0,323.0
52,MAGAZINES,10.0,13.0
52,MEATS,339.399,493.09742857142857
52,PERSONAL CARE,288.0,351.57142857142856
52,PET SUPPLIES,12.0,17.428571428571427
52,PLAYERS AND ELECTRONICS,26.0,30.714285714285715
52,POULTRY,354.673,487.11614285714285
52,PREPARED FOODS,102.936,141.1007142857143
52,PRODUCE,3329.195,4915.668285714286
52,SCHOOL AND OFFICE SUPPLIES,8.0,5.571428571428571
52,SEAFOOD,3.0,9.513571471428572
53,AUTOMOTIVE,7.0,7.714285714285714
53,BABY CARE,0.0,0.0
53,BEAUTY,3.0,3.0
53,BEVERAGES,1533.0,1983.0
53,BOOKS,0.0,0.0
53,BREAD/BAKERY,417.105,470.3167142857143
52,HOME AND KITCHEN I,75.0,64.57142857142857
52,HARDWARE,3.0,4.285714285714286
52,GROCERY II,32.0,40.42857142857143
52,GROCERY I,4656.0,6172.714285714285
51,LINGERIE,4.0,5.142857142857143
51,"LIQUOR,WINE,BEER",72.0,189.42857142857142
51,MAGAZINES,9.0,14.142857142857142
51,MEATS,470.878,636.0678614285714
51,PERSONAL CARE,244.0,282.14285714285717
51,PET SUPPLIES,15.0,22.428571428571427
51,PLAYERS AND ELECTRONICS,6.0,9.428571428571429
51,POULTRY,571.272,693.1830000000003
51,PREPARED FOODS,105.945,135.61242857142858
51,PRODUCE,4277.165,5281.310142857144
51,SCHOOL AND OFFICE SUPPLIES,5.0,1.7142857142857142
53,CELEBRATION,5.0,7.285714285714286
51,SEAFOOD,35.956,44.16671428571429
52,BABY CARE,0.0,0.0
52,BEAUTY,14.0,9.714285714285714
52,BEVERAGES,3308.0,4292.285714285715
52,BOOKS,0.0,0.0
52,BREAD/BAKERY,636.303,898.6588571428572
52,CELEBRATION,10.0,15.285714285714286
52,CLEANING,1165.0,1468.4285714285713
52,DAIRY,994.0,1200.142857142857
52,DELI,302.439,356.45500000000004
52,EGGS,170.0,232.28571428571428
52,FROZEN FOODS,356.0,413.85085714285714
52,AUTOMOTIVE,8.0,11.714285714285714
53,CLEANING,789.0,840.8571428571429
53,DAIRY,403.0,495.57142857142856
53,DELI,191.162,219.60800142857144
54,BREAD/BAKERY,219.0,218.71428571428572
54,CELEBRATION,1.0,4.571428571428571
54,CLEANING,971.0,960.7142857142857
54,DAIRY,235.0,268.2857142857143
54,DELI,182.0,206.44357142857143
54,EGGS,28.0,64.57142857142857
54,FROZEN FOODS,28.0,30.615714285714287
54,GROCERY I,3454.0,3523.1428571428573
54,GROCERY II,14.0,19.142857142857142
54,HARDWARE,0.0,1.4285714285714286
54,HOME AND KITCHEN I,16.0,21.714285714285715
54,BOOKS,0.0,0.0
54,HOME AND KITCHEN II,14.0,9.428571428571429
54,HOME CARE,181.0,200.14285714285714
54,LADIESWEAR,0.0,0.0
54,LAWN AND GARDEN,0.0,0.0
54,LINGERIE,4.0,5.571428571428571
54,"LIQUOR,WINE,BEER",10.0,21.571428571428573
54,MAGAZINES,0.0,1.1428571428571428
54,MEATS,36.997,53.11014314285715
54,PERSONAL CARE,158.0,174.0
54,PET SUPPLIES,0.0,0.0
54,PLAYERS AND ELECTRONICS,3.0,1.8571428571428572
54,POULTRY,73.289,68.80257085714285
54,HOME APPLIANCES,0.0,0.14285714285714285
51,LAWN AND GARDEN,40.0,50.285714285714285
54,BEVERAGES,5644.0,3932.1428571428573
54,BABY CARE,0.0,0.0
53,EGGS,83.0,94.14285714285714
53,FROZEN FOODS,95.0,136.84728571428573
53,GROCERY I,2394.0,2923.285714285714
53,GROCERY II,7.0,13.571428571428571
53,HARDWARE,3.0,1.8571428571428572
53,HOME AND KITCHEN I,12.0,37.857142857142854
53,HOME AND KITCHEN II,12.0,18.428571428571427
53,HOME APPLIANCES,0.0,0.0
53,HOME CARE,135.0,173.14285714285714
53,LADIESWEAR,6.0,9.857142857142858
53,LAWN AND GARDEN,13.0,14.0
54,BEAUTY,1.0,0.14285714285714285
53,LINGERIE,4.0,6.857142857142857
53,MAGAZINES,3.0,6.0
53,MEATS,214.376,301.6701428571428
53,PERSONAL CARE,178.0,211.71428571428572
53,PET SUPPLIES,2.0,4.428571428571429
53,PLAYERS AND ELECTRONICS,9.0,7.142857142857143
53,POULTRY,174.604,196.84357142857144
53,PREPARED FOODS,56.321,73.85228571428571
53,PRODUCE,1559.848,2049.2051285714288
53,SCHOOL AND OFFICE SUPPLIES,0.0,0.42857142857142855
53,SEAFOOD,2.0,5.857142857142857
54,AUTOMOTIVE,5.0,8.285714285714286
53,"LIQUOR,WINE,BEER",34.0,120.14285714285714
51,LADIESWEAR,3.0,2.7142857142857144
51,HOME CARE,239.0,272.0
51,HOME APPLIANCES,1.0,0.14285714285714285
49,BEVERAGES,5470.0,6179.714285714285
49,BOOKS,0.0,0.0
